Family name	Gene name	Genomic Reference	Gene Region	Transcript Region	GO terms
MYB	Solyc08g066190.1.1	SL2.40ch08	51801603-51803075	SL2.40ch08:51801603..51803075	GO:0003677
MYB	Solyc08g068320.2.1	SL2.40ch08	54627590-54635874	SL2.40ch08:54627590..54635874	"GO:0003713,GO:0003700"
MYB	Solyc08g076700.1.1	SL2.40ch08	57804655-57806295	SL2.40ch08:57804655..57806295	GO:0003700
MYB	Solyc08g076710.2.1	SL2.40ch08	57817957-57819545	SL2.40ch08:57817957..57819545	GO:0003700
MYB	Solyc08g078340.2.1	SL2.40ch08	59322077-59325106	SL2.40ch08:59322077..59325106	GO:0003700
MYB	Solyc08g079270.2.1	SL2.40ch08	60045419-60047650	SL2.40ch08:60045419..60047650	"GO:0003677,GO:0045449"
MYB	Solyc08g080580.2.1	SL2.40ch08	61001617-61006067	SL2.40ch08:61001617..61006067	"GO:0003677,GO:0045449"
MYB	Solyc08g081500.1.1	SL2.40ch08	61702255-61705091	SL2.40ch08:61702255..61705091	"GO:0003677,GO:0045449"
MYB	Solyc08g082890.2.1	SL2.40ch08	62711830-62712999	SL2.40ch08:62711830..62712999	"GO:0003677,GO:0045449"
MYB	Solyc09g007570.1.1	SL2.40ch09	1163233-1164877	SL2.40ch09:1163233..1164877	GO:0003700
MYB	Solyc09g007580.1.1	SL2.40ch09	1176696-1177907	SL2.40ch09:1176696..1177907	GO:0003700
MYB	Solyc09g007990.2.1	SL2.40ch09	1461588-1472231	SL2.40ch09:1461588..1472231	"GO:0003677,GO:0045449"
MYB	Solyc09g008100.2.1	SL2.40ch09	1569997-1575945	SL2.40ch09:1569997..1575945	"GO:0005515,GO:0003700"
MYB	Solyc09g008250.2.1	SL2.40ch09	1718596-1720352	SL2.40ch09:1718596..1720352	"GO:0003700,GO:0005516"
MYB	Solyc09g008390.1.1	SL2.40ch09	1852311-1853126	SL2.40ch09:1852311..1853126	"GO:0005515,GO:0003700"
MYB	Solyc09g010820.2.1	SL2.40ch09	4108171-4115660	SL2.40ch09:4108171..4115660	GO:0003700
MYB	Solyc09g010840.1.1	SL2.40ch09	4148534-4149616	SL2.40ch09:4148534..4149616	"GO:0003700,GO:0042803"
MYB	Solyc09g011780.2.1	SL2.40ch09	5070696-5075388	SL2.40ch09:5070696..5075388	GO:0003700
MYB	Solyc09g014250.2.1	SL2.40ch09	5739857-5741930	SL2.40ch09:5739857..5741930	GO:0003700
MYB	Solyc09g055650.1.1	SL2.40ch09	38604749-38605951	SL2.40ch09:38604749..38605951	"GO:0003677,GO:0045449"
MYB	Solyc09g090130.2.1	SL2.40ch09	65023341-65025440	SL2.40ch09:65023341..65025440	GO:0003700
MYB	Solyc09g090790.2.1	SL2.40ch09	65552080-65553197	SL2.40ch09:65552080..65553197	"GO:0003677,GO:0045449"
MYB	Solyc10g005080.2.1	SL2.40ch10	59310-79441	SL2.40ch10:59310..79441	"GO:0005515,GO:0003700"
MYB	Solyc10g005240.2.1	SL2.40ch10	189610-191141	SL2.40ch10:189610..191141	"GO:0003677,GO:0045449"
MYB	Solyc10g005460.2.1	SL2.40ch10	337760-339411	SL2.40ch10:337760..339411	GO:0003700
MYB	Solyc10g005550.1.1	SL2.40ch10	455329-456290	SL2.40ch10:455329..456290	"GO:0003700,GO:0016563"
MYB	Solyc10g005760.1.1	SL2.40ch10	612159-614054	SL2.40ch10:612159..614054	"GO:0003677,GO:0045449"
MYB	Solyc10g008700.1.1	SL2.40ch10	2769233-2770973	SL2.40ch10:2769233..2770973	"GO:0003677,GO:0045449"
MYB	Solyc10g019150.1.1	SL2.40ch10	11843677-11844171	SL2.40ch10:11843677..11844171	GO:0003700
MYB	Solyc10g019260.1.1	SL2.40ch10	12672810-12674303	SL2.40ch10:12672810..12674303	"GO:0003677,GO:0045449"
MYB	Solyc10g044680.1.1	SL2.40ch10	22879521-22880870	SL2.40ch10:22879521..22880870	"GO:0003677,GO:0045449"
MYB	Solyc10g052470.1.1	SL2.40ch10	48253343-48253609	SL2.40ch10:48253343..48253609	GO:0003700
MYB	Solyc10g055410.1.1	SL2.40ch10	52192550-52193521	SL2.40ch10:52192550..52193521	"GO:0003677,GO:0045449"
MYB	Solyc10g076820.1.1	SL2.40ch10	59113467-59114847	SL2.40ch10:59113467..59114847	GO:0003677
MYB	Solyc10g080300.1.1	SL2.40ch10	60928098-60929182	SL2.40ch10:60928098..60929182	"GO:0003677,GO:0045449"
MYB	Solyc10g080920.1.1	SL2.40ch10	61426695-61428430	SL2.40ch10:61426695..61428430	GO:0003677
MYB	Solyc10g081320.1.1	SL2.40ch10	61747299-61749497	SL2.40ch10:61747299..61749497	GO:0003700
MYB	Solyc10g081490.1.1	SL2.40ch10	61866879-61868274	SL2.40ch10:61866879..61868274	GO:0003700
MYB	Solyc10g083900.1.1	SL2.40ch10	62942836-62943825	SL2.40ch10:62942836..62943825	"GO:0003677,GO:0045449"
MYB	Solyc10g084370.1.1	SL2.40ch10	63264581-63268780	SL2.40ch10:63264581..63268780	GO:0003677
MYB	Solyc10g086250.1.1	SL2.40ch10	64457942-64459499	SL2.40ch10:64457942..64459499	"GO:0003677,GO:0045449"
MYB	Solyc10g086260.1.1	SL2.40ch10	64462185-64463196	SL2.40ch10:64462185..64463196	"GO:0003677,GO:0045449"
MYB	Solyc10g086270.1.1	SL2.40ch10	64469193-64470142	SL2.40ch10:64469193..64470142	"GO:0003677,GO:0045449"
MYB	Solyc10g086290.1.1	SL2.40ch10	64491860-64493215	SL2.40ch10:64491860..64493215	"GO:0003677,GO:0045449"
MYB	Solyc11g006720.1.1	SL2.40ch11	1335552-1337261	SL2.40ch11:1335552..1337261	GO:0003677
MYB	Solyc11g011050.1.1	SL2.40ch11	4106566-4108390	SL2.40ch11:4106566..4108390	GO:0003700
MYB	Solyc11g013560.1.1	SL2.40ch11	6663476-6664096	SL2.40ch11:6663476..6664096	GO:0003677
MYB	Solyc11g013620.1.1	SL2.40ch11	6866998-6868945	SL2.40ch11:6866998..6868945	GO:0003677
MYB	Solyc11g039750.1.1	SL2.40ch11	25570029-25571022	SL2.40ch11:25570029..25571022	
MYB	Solyc11g044320.1.1	SL2.40ch11	35412464-35418671	SL2.40ch11:35412464..35418671	"GO:0005634,GO:0003677,GO:0045449"
MYB	Solyc11g050730.1.1	SL2.40ch11	40864081-40864686	SL2.40ch11:40864081..40864686	GO:0003677
MYB	Solyc11g065840.1.1	SL2.40ch11	48498505-48501558	SL2.40ch11:48498505..48501558	"GO:0003677,GO:0045449"
MYB	Solyc11g069030.1.1	SL2.40ch11	50686745-50688284	SL2.40ch11:50686745..50688284	"GO:0003677,GO:0045449"
MYB	Solyc11g069850.1.1	SL2.40ch11	51561731-51564792	SL2.40ch11:51561731..51564792	"GO:0003677,GO:0045449"
MYB	Solyc11g071300.1.1	SL2.40ch11	51910332-51917668	SL2.40ch11:51910332..51917668	"GO:0003677,GO:0045449"
MYB	Solyc11g071500.1.1	SL2.40ch11	52038326-52041685	SL2.40ch11:52038326..52041685	GO:0003677
MYB	Solyc11g072060.1.1	SL2.40ch11	52421669-52427762	SL2.40ch11:52421669..52427762	"GO:0003677,GO:0045449"
MYB	Solyc11g073120.1.1	SL2.40ch11	53297151-53298385	SL2.40ch11:53297151..53298385	"GO:0003677,GO:0045449"
MYB	Solyc12g005640.1.1	SL2.40ch12	338253-339740	SL2.40ch12:338253..339740	"GO:0003677,GO:0045449"
MYB	Solyc12g005890.1.1	SL2.40ch12	526669-529128	SL2.40ch12:526669..529128	"GO:0003677,GO:0045449"
MYB	Solyc12g008670.1.1	SL2.40ch12	2049011-2050274	SL2.40ch12:2049011..2050274	"GO:0003677,GO:0045449"
MYB	Solyc12g008800.1.1	SL2.40ch12	2142818-2144657	SL2.40ch12:2142818..2144657	GO:0003677
MYB	Solyc12g011220.1.1	SL2.40ch12	4071813-4073455	SL2.40ch12:4071813..4073455	GO:0045449
MYB	Solyc12g011240.1.1	SL2.40ch12	4087326-4088811	SL2.40ch12:4087326..4088811	GO:0045449
MYB	Solyc12g011260.1.1	SL2.40ch12	4114726-4116171	SL2.40ch12:4114726..4116171	GO:0045449
MYB	Solyc12g019810.1.1	SL2.40ch12	11864690-11864914	SL2.40ch12:11864690..11864914	"GO:0003677,GO:0045449"
MYB	Solyc12g019820.1.1	SL2.40ch12	11917551-11917859	SL2.40ch12:11917551..11917859	GO:0045449
MYB	Solyc12g019840.1.1	SL2.40ch12	11940092-11940286	SL2.40ch12:11940092..11940286	"GO:0003677,GO:0045449"
MYB	Solyc12g019900.1.1	SL2.40ch12	12173522-12174303	SL2.40ch12:12173522..12174303	GO:0045449
MYB	Solyc12g019910.1.1	SL2.40ch12	12237214-12238752	SL2.40ch12:12237214..12238752	GO:0045449
MYB	Solyc12g044610.1.1	SL2.40ch12	45095805-45103315	SL2.40ch12:45095805..45103315	"GO:0003677,GO:0008270"
MYB	Solyc12g049300.1.1	SL2.40ch12	46232171-46233950	SL2.40ch12:46232171..46233950	"GO:0003677,GO:0045449"
MYB	Solyc12g049350.1.1	SL2.40ch12	46305533-46308055	SL2.40ch12:46305533..46308055	"GO:0003677,GO:0045449"
MYB	Solyc12g088610.1.1	SL2.40ch12	62335025-62335279	SL2.40ch12:62335025..62335279	"GO:0003677,GO:0045449"
MYB	Solyc12g089170.1.1	SL2.40ch12	62729446-62729721	SL2.40ch12:62729446..62729721	GO:0003677
MYB	Solyc12g089190.1.1	SL2.40ch12	62746778-62748217	SL2.40ch12:62746778..62748217	GO:0003677
MYB	Solyc12g096200.1.1	SL2.40ch12	63561525-63562547	SL2.40ch12:63561525..63562547	"GO:0003677,GO:0045449"
MYB	Solyc12g099120.1.1	SL2.40ch12	64732604-64733711	SL2.40ch12:64732604..64733711	"GO:0003677,GO:0045449"
MYB	Solyc12g099130.1.1	SL2.40ch12	64736566-64737471	SL2.40ch12:64736566..64737471	"GO:0003677,GO:0045449"
MYB	Solyc12g099140.1.1	SL2.40ch12	64743921-64745580	SL2.40ch12:64743921..64745580	"GO:0003677,GO:0045449"
NAC	Solyc00g255510.1.1	SL2.40ch00	20235387-20236924	SL2.40ch00:20235387..20236924	GO:0045449
NAC	Solyc01g009860.2.1	SL2.40ch01	4382336-4384348	SL2.40ch01:4382336..4384348	GO:0003700
NAC	Solyc01g021730.2.1	SL2.40ch01	32776998-32778063	SL2.40ch01:32776998..32778063	GO:0045449
NAC	Solyc01g094490.2.1	SL2.40ch01	77709645-77710398	SL2.40ch01:77709645..77710398	GO:0045449
NAC	Solyc01g102740.2.1	SL2.40ch01	83236708-83238761	SL2.40ch01:83236708..83238761	GO:0045449
NAC	Solyc01g104900.2.1	SL2.40ch01	84978258-84979448	SL2.40ch01:84978258..84979448	GO:0045449
NAC	Solyc02g036430.1.1	SL2.40ch02	21468369-21472137	SL2.40ch02:21468369..21472137	GO:0003700
NAC	Solyc02g061780.2.1	SL2.40ch02	27874513-27876587	SL2.40ch02:27874513..27876587	GO:0003700
NAC	Solyc02g061870.1.1	SL2.40ch02	28012432-28013091	SL2.40ch02:28012432..28013091	GO:0045449
NAC	Solyc02g061900.1.1	SL2.40ch02	28028036-28028950	SL2.40ch02:28028036..28028950	GO:0045449
NAC	Solyc02g061910.1.1	SL2.40ch02	28045588-28046382	SL2.40ch02:28045588..28046382	GO:0045449
NAC	Solyc02g062060.1.1	SL2.40ch02	28223809-28224429	SL2.40ch02:28223809..28224429	GO:0045449
NAC	Solyc02g062070.1.1	SL2.40ch02	28231047-28232074	SL2.40ch02:28231047..28232074	GO:0045449
NAC	Solyc02g062090.1.1	SL2.40ch02	28249515-28250305	SL2.40ch02:28249515..28250305	
NAC	Solyc02g062210.1.1	SL2.40ch02	28379709-28380350	SL2.40ch02:28379709..28380350	GO:0045449
NAC	Solyc02g069960.2.1	SL2.40ch02	34315619-34318868	SL2.40ch02:34315619..34318868	GO:0045449
NAC	Solyc02g070140.1.1	SL2.40ch02	34533661-34534248	SL2.40ch02:34533661..34534248	GO:0045449
NAC	Solyc02g077610.2.1	SL2.40ch02	37073622-37077632	SL2.40ch02:37073622..37077632	"GO:0003700,GO:0016563"
NAC	Solyc02g081270.2.1	SL2.40ch02	39877970-39887403	SL2.40ch02:39877970..39887403	GO:0045449
NAC	Solyc02g084350.2.1	SL2.40ch02	42041409-42043859	SL2.40ch02:42041409..42043859	GO:0003700
NAC	Solyc02g087920.2.1	SL2.40ch02	44750151-44751604	SL2.40ch02:44750151..44751604	GO:0003700
NAC	Solyc02g088180.2.1	SL2.40ch02	44915098-44916628	SL2.40ch02:44915098..44916628	GO:0003700
NAC	Solyc02g093420.2.1	SL2.40ch02	48873416-48876572	SL2.40ch02:48873416..48876572	GO:0003700
NAC	Solyc03g059300.1.1	SL2.40ch03	25887780-25888463	SL2.40ch03:25887780..25888463	GO:0003700
NAC	Solyc03g062670.1.1	SL2.40ch03	29295085-29295933	SL2.40ch03:29295085..29295933	GO:0045449
NAC	Solyc03g062750.1.1	SL2.40ch03	29436840-29437208	SL2.40ch03:29436840..29437208	GO:0045449
NAC	Solyc03g078120.2.1	SL2.40ch03	43637430-43642171	SL2.40ch03:43637430..43642171	GO:0003700
NAC	Solyc03g080090.2.1	SL2.40ch03	45541347-45546345	SL2.40ch03:45541347..45546345	"GO:0003713,GO:0003700"
NAC	Solyc03g083880.2.1	SL2.40ch03	47361452-47364301	SL2.40ch03:47361452..47364301	GO:0003700
NAC	Solyc03g097650.2.1	SL2.40ch03	53428478-53430021	SL2.40ch03:53428478..53430021	GO:0003700
NAC	Solyc03g098190.2.1	SL2.40ch03	53977592-53982305	SL2.40ch03:53977592..53982305	"GO:0016563,GO:0003700"
NAC	Solyc03g114220.1.1	SL2.40ch03	58264293-58265021	SL2.40ch03:58264293..58265021	GO:0045449
NAC	Solyc03g114260.1.1	SL2.40ch03	58344558-58345355	SL2.40ch03:58344558..58345355	GO:0003700
NAC	Solyc03g115850.2.1	SL2.40ch03	59503502-59505060	SL2.40ch03:59503502..59505060	GO:0003700
NAC	Solyc04g005610.2.1	SL2.40ch04	405228-406898	SL2.40ch04:405228..406898	GO:0003700
NAC	Solyc04g009440.2.1	SL2.40ch04	2856469-2858639	SL2.40ch04:2856469..2858639	"GO:0003700,GO:0016563"
NAC	Solyc04g015960.2.1	SL2.40ch04	6506971-6509066	SL2.40ch04:6506971..6509066	GO:0045449
NAC	Solyc04g025760.1.1	SL2.40ch04	22329710-22330393	SL2.40ch04:22329710..22330393	GO:0003700
NAC	Solyc04g072220.2.1	SL2.40ch04	56809986-56813485	SL2.40ch04:56809986..56813485	GO:0003700
NAC	Solyc04g078670.2.1	SL2.40ch04	60958460-60960829	SL2.40ch04:60958460..60960829	GO:0003700
NAC	Solyc04g079940.2.1	SL2.40ch04	61853024-61857677	SL2.40ch04:61853024..61857677	GO:0045449
NAC	Solyc05g007550.1.1	SL2.40ch05	2096116-2098418	SL2.40ch05:2096116..2098418	"GO:0016563,GO:0003700"
NAC	Solyc05g007770.2.1	SL2.40ch05	2229720-2231644	SL2.40ch05:2229720..2231644	GO:0003700
NAC	Solyc05g009840.2.1	SL2.40ch05	4058802-4063872	SL2.40ch05:4058802..4063872	GO:0003700
NAC	Solyc05g010740.1.1	SL2.40ch05	4936601-4938374	SL2.40ch05:4936601..4938374	GO:0003700
NAC	Solyc05g021090.2.1	SL2.40ch05	26343121-26349617	SL2.40ch05:26343121..26349617	GO:0003700
NAC	Solyc05g026180.1.1	SL2.40ch05	40024726-40030220	SL2.40ch05:40024726..40030220	GO:0003700
NAC	Solyc05g055470.2.1	SL2.40ch05	64249833-64254800	SL2.40ch05:64249833..64254800	"GO:0003700,GO:0016563"
NAC	Solyc05g055480.2.1	SL2.40ch05	64255495-64259429	SL2.40ch05:64255495..64259429	GO:0003700
NAC	Solyc06g008360.2.1	SL2.40ch06	2253973-2260316	SL2.40ch06:2253973..2260316	GO:0045449
NAC	Solyc06g034340.1.1	SL2.40ch06	20774519-20776461	SL2.40ch06:20774519..20776461	GO:0003700
NAC	Solyc06g060230.2.1	SL2.40ch06	34577474-34578909	SL2.40ch06:34577474..34578909	"GO:0003700,GO:0016563"
NAC	Solyc06g061080.2.1	SL2.40ch06	35499147-35501008	SL2.40ch06:35499147..35501008	GO:0003700
NAC	Solyc06g063380.1.1	SL2.40ch06	36442937-36444430	SL2.40ch06:36442937..36444430	GO:0045449
NAC	Solyc06g063430.1.1	SL2.40ch06	36497407-36500202	SL2.40ch06:36497407..36500202	GO:0003700
NAC	Solyc06g065410.2.1	SL2.40ch06	37220630-37222822	SL2.40ch06:37220630..37222822	GO:0003700
NAC	Solyc06g068580.1.1	SL2.40ch06	38899104-38900356	SL2.40ch06:38899104..38900356	GO:0003700
NAC	Solyc06g069100.1.1	SL2.40ch06	39276715-39281353	SL2.40ch06:39276715..39281353	GO:0045449
NAC	Solyc06g069710.2.1	SL2.40ch06	39809375-39810628	SL2.40ch06:39809375..39810628	GO:0003700
NAC	Solyc06g073050.2.1	SL2.40ch06	41395982-41399877	SL2.40ch06:41395982..41399877	GO:0045449
NAC	Solyc06g074170.2.1	SL2.40ch06	42254209-42257940	SL2.40ch06:42254209..42257940	GO:0045449
NAC	Solyc06g083840.2.1	SL2.40ch06	45438357-45439005	SL2.40ch06:45438357..45439005	GO:0045449
NAC	Solyc06g083850.2.1	SL2.40ch06	45439537-45440528	SL2.40ch06:45439537..45440528	GO:0045449
NAC	Solyc07g006840.1.1	SL2.40ch07	1707455-1710527	SL2.40ch07:1707455..1710527	GO:0045449
NAC	Solyc07g045030.2.1	SL2.40ch07	55436220-55441033	SL2.40ch07:55436220..55441033	GO:0003700
NAC	Solyc07g053590.2.1	SL2.40ch07	59332888-59335327	SL2.40ch07:59332888..59335327	"GO:0003700,GO:0016563"
NAC	Solyc07g053680.1.1	SL2.40ch07	59444350-59444996	SL2.40ch07:59444350..59444996	GO:0045449
NAC	Solyc07g062240.1.1	SL2.40ch07	62252409-62253224	SL2.40ch07:62252409..62253224	GO:0003700
NAC	Solyc07g062840.2.1	SL2.40ch07	62708889-62711033	SL2.40ch07:62708889..62711033	GO:0003700
NAC	Solyc07g063410.2.1	SL2.40ch07	63107439-63109016	SL2.40ch07:63107439..63109016	"GO:0016563,GO:0003700"
NAC	Solyc07g063420.2.1	SL2.40ch07	63124354-63127164	SL2.40ch07:63124354..63127164	GO:0003700
NAC	Solyc07g066330.2.1	SL2.40ch07	65019493-65024400	SL2.40ch07:65019493..65024400	GO:0003700
NAC	Solyc08g006020.2.1	SL2.40ch08	784730-788036	SL2.40ch08:784730..788036	GO:0003700
NAC	Solyc08g007020.1.1	SL2.40ch08	1589496-1592028	SL2.40ch08:1589496..1592028	GO:0045449
NAC	Solyc08g008660.2.1	SL2.40ch08	3025338-3026965	SL2.40ch08:3025338..3026965	GO:0016563
NAC	Solyc08g028850.1.1	SL2.40ch08	21634238-21634564	SL2.40ch08:21634238..21634564	GO:0045449
NAC	Solyc08g068380.2.1	SL2.40ch08	54692200-54696753	SL2.40ch08:54692200..54696753	GO:0045449
NAC	Solyc08g074300.2.1	SL2.40ch08	55577743-55580998	SL2.40ch08:55577743..55580998	GO:0003700
NAC	Solyc08g077110.2.1	SL2.40ch08	58200673-58202853	SL2.40ch08:58200673..58202853	"GO:0005515,GO:0003700"
NAC	Solyc08g079120.1.1	SL2.40ch08	59926058-59930002	SL2.40ch08:59926058..59930002	GO:0003700
NAC	Solyc09g010160.1.1	SL2.40ch09	3540687-3545497	SL2.40ch09:3540687..3545497	GO:0003700
NAC	Solyc09g025310.2.1	SL2.40ch09	19323700-19328080	SL2.40ch09:19323700..19328080	"GO:0016563,GO:0003700"
NAC	Solyc10g005010.2.1	SL2.40ch10	11300-12389	SL2.40ch10:11300..12389	"GO:0003700,GO:0016563"
NAC	Solyc10g006880.2.1	SL2.40ch10	1305620-1308510	SL2.40ch10:1305620..1308510	"GO:0003700,GO:0016563"
NAC	Solyc10g047060.1.1	SL2.40ch10	34778791-34780357	SL2.40ch10:34778791..34780357	GO:0045449
NAC	Solyc10g055760.1.1	SL2.40ch10	52871391-52872402	SL2.40ch10:52871391..52872402	GO:0045449
NAC	Solyc10g079220.2.1	SL2.40ch10	60125137-60126209	SL2.40ch10:60125137..60126209	GO:0045449
NAC	Solyc10g083450.1.1	SL2.40ch10	62570813-62573756	SL2.40ch10:62570813..62573756	GO:0045449
NAC	Solyc11g005920.1.1	SL2.40ch11	743287-748004	SL2.40ch11:743287..748004	GO:0045449
NAC	Solyc11g008000.1.1	SL2.40ch11	2205263-2208572	SL2.40ch11:2205263..2208572	GO:0045449
NAC	Solyc11g008010.1.1	SL2.40ch11	2211124-2215951	SL2.40ch11:2211124..2215951	GO:0045449
NAC	Solyc11g017470.1.1	SL2.40ch11	8422146-8423170	SL2.40ch11:8422146..8423170	"GO:0003700,GO:0016563"
NAC	Solyc11g018660.1.1	SL2.40ch11	8887768-8890395	SL2.40ch11:8887768..8890395	GO:0045449
NAC	Solyc11g022480.1.1	SL2.40ch11	14024183-14024569	SL2.40ch11:14024183..14024569	GO:0045449
NAC	Solyc11g065540.1.1	SL2.40ch11	48127492-48129178	SL2.40ch11:48127492..48129178	GO:0003700
NAC	Solyc11g068620.1.1	SL2.40ch11	50350576-50352818	SL2.40ch11:50350576..50352818	GO:0045449
NAC	Solyc11g068750.1.1	SL2.40ch11	50465592-50470925	SL2.40ch11:50465592..50470925	GO:0045449
NAC	Solyc12g013620.1.1	SL2.40ch12	4462011-4464637	SL2.40ch12:4462011..4464637	GO:0045449
NAC	Solyc12g017400.1.1	SL2.40ch12	6650295-6652079	SL2.40ch12:6650295..6652079	GO:0045449
NAC	Solyc12g036480.1.1	SL2.40ch12	31380780-31383643	SL2.40ch12:31380780..31383643	GO:0003700
NAC	Solyc12g056790.1.1	SL2.40ch12	48227553-48230632	SL2.40ch12:48227553..48230632	GO:0045449
OFP 	Solyc01g007800.2.1	SL2.40ch01	1955327-1956217	SL2.40ch01:1955327..1956217	
OFP 	Solyc01g007810.1.1	SL2.40ch01	1971082-1971978	SL2.40ch01:1971082..1971978	
OFP 	Solyc02g072030.1.1	SL2.40ch02	35908214-35909347	SL2.40ch02:35908214..35909347	
OFP 	Solyc02g085510.1.1	SL2.40ch02	42946780-42946959	SL2.40ch02:42946780..42946959	
OFP 	Solyc03g034100.2.1	SL2.40ch03	10070572-10072340	SL2.40ch03:10070572..10072340	
OFP 	Solyc03g120190.2.1	SL2.40ch03	62702469-62703598	SL2.40ch03:62702469..62703598	
OFP 	Solyc04g080210.1.1	SL2.40ch04	62055156-62055956	SL2.40ch04:62055156..62055956	
OFP 	Solyc05g055220.1.1	SL2.40ch05	64106469-64107158	SL2.40ch05:64106469..64107158	
OFP 	Solyc06g073040.1.1	SL2.40ch06	41391155-41391522	SL2.40ch06:41391155..41391522	
OFP 	Solyc06g074020.2.1	SL2.40ch06	42152025-42153093	SL2.40ch06:42152025..42153093	
OFP 	Solyc06g082460.1.1	SL2.40ch06	44548662-44549717	SL2.40ch06:44548662..44549717	
OFP 	Solyc07g055240.1.1	SL2.40ch07	60663461-60663967	SL2.40ch07:60663461..60663967	
OFP 	Solyc08g068170.1.1	SL2.40ch08	54495235-54496749	SL2.40ch08:54495235..54496749	
OFP 	Solyc09g018200.1.1	SL2.40ch09	13537071-13537826	SL2.40ch09:13537071..13537826	
OFP 	Solyc09g082080.1.1	SL2.40ch09	63313130-63313765	SL2.40ch09:63313130..63313765	
OFP 	Solyc10g076180.1.1	SL2.40ch10	58330861-58331826	SL2.40ch10:58330861..58331826	
OFP 	Solyc10g082050.1.1	SL2.40ch10	62268995-62269531	SL2.40ch10:62268995..62269531	
OFP 	Solyc10g082060.1.1	SL2.40ch10	62274760-62275518	SL2.40ch10:62274760..62275518	
OFP 	Solyc10g083070.1.1	SL2.40ch10	62291057-62292046	SL2.40ch10:62291057..62292046	
OFP 	Solyc10g083080.1.1	SL2.40ch10	62296279-62297088	SL2.40ch10:62296279..62297088	
OFP 	Solyc10g083090.1.1	SL2.40ch10	62299100-62300089	SL2.40ch10:62299100..62300089	
OFP 	Solyc10g083100.1.1	SL2.40ch10	62304379-62305080	SL2.40ch10:62304379..62305080	
OFP 	Solyc11g006670.1.1	SL2.40ch11	1276863-1277597	SL2.40ch11:1276863..1277597	
OFP 	Solyc11g068780.1.1	SL2.40ch11	50496070-50496483	SL2.40ch11:50496070..50496483	
PBF-2-like	Solyc05g007100.2.1	SL2.40ch05	1672964-1676481	SL2.40ch05:1672964..1676481	GO:0042162
PBF-2-like	Solyc11g044750.1.1	SL2.40ch11	36051926-36054835	SL2.40ch11:36051926..36054835	GO:0006355
PLATZ	Solyc00g039290.1.1	SL2.40ch00	13102738-13106342	SL2.40ch00:13102738..13106342	GO:0005622
PLATZ	Solyc01g091000.2.1	SL2.40ch01	76462988-76464294	SL2.40ch01:76462988..76464294	GO:0008270
PLATZ	Solyc02g033100.1.1	SL2.40ch02	20538404-20542947	SL2.40ch02:20538404..20542947	GO:0008270
PLATZ	Solyc02g033110.1.1	SL2.40ch02	20599499-20604120	SL2.40ch02:20599499..20604120	GO:0008270
PLATZ	Solyc02g033120.1.1	SL2.40ch02	20649277-20653138	SL2.40ch02:20649277..20653138	GO:0008270
PLATZ	Solyc02g036120.1.1	SL2.40ch02	20704153-20705371	SL2.40ch02:20704153..20705371	
PLATZ	Solyc02g036130.1.1	SL2.40ch02	20769563-20773857	SL2.40ch02:20769563..20773857	GO:0005488
PLATZ	Solyc02g036140.1.1	SL2.40ch02	20814253-20818634	SL2.40ch02:20814253..20818634	GO:0008270
PLATZ	Solyc02g036170.1.1	SL2.40ch02	20900850-20904180	SL2.40ch02:20900850..20904180	GO:0008270
PLATZ	Solyc02g036200.1.1	SL2.40ch02	20956544-20959878	SL2.40ch02:20956544..20959878	GO:0008270
PLATZ	Solyc02g036230.1.1	SL2.40ch02	21083463-21088228	SL2.40ch02:21083463..21088228	GO:0008270
PLATZ	Solyc02g068510.1.1	SL2.40ch02	33042372-33045458	SL2.40ch02:33042372..33045458	
PLATZ	Solyc04g008090.2.1	SL2.40ch04	1744812-1747910	SL2.40ch04:1744812..1747910	GO:0008270
PLATZ	Solyc06g061240.2.1	SL2.40ch06	35636566-35637942	SL2.40ch06:35636566..35637942	GO:0005488
PLATZ	Solyc07g007320.1.1	SL2.40ch07	2042522-2043986	SL2.40ch07:2042522..2043986	
PLATZ	Solyc07g049120.1.1	SL2.40ch07	56667699-56669697	SL2.40ch07:56667699..56669697	GO:0008270
PLATZ	Solyc07g049130.1.1	SL2.40ch07	56676684-56678712	SL2.40ch07:56676684..56678712	GO:0008270
PLATZ	Solyc08g005100.2.1	SL2.40ch08	70109-72816	SL2.40ch08:70109..72816	GO:0005488
PLATZ	Solyc08g076860.2.1	SL2.40ch08	57934691-57936808	SL2.40ch08:57934691..57936808	GO:0005488
PLATZ	Solyc10g085800.1.1	SL2.40ch10	64207015-64209086	SL2.40ch10:64207015..64209086	
PLATZ	Solyc12g010470.1.1	SL2.40ch12	3487139-3488997	SL2.40ch12:3487139..3488997	
RWP-RK	Solyc01g112190.2.1	SL2.40ch01	90015884-90019117	SL2.40ch01:90015884..90019117	GO:0003700
RWP-RK	Solyc03g083040.1.1	SL2.40ch03	46419062-46421169	SL2.40ch03:46419062..46421169	
RWP-RK	Solyc03g116010.1.1	SL2.40ch03	59599834-59601280	SL2.40ch03:59599834..59601280	
RWP-RK	Solyc04g082480.2.1	SL2.40ch04	63713023-63717884	SL2.40ch04:63713023..63717884	GO:0003700
RWP-RK	Solyc08g008410.2.1	SL2.40ch08	2829724-2834799	SL2.40ch08:2829724..2834799	GO:0003700
RWP-RK	Solyc08g013900.2.1	SL2.40ch08	3261272-3266583	SL2.40ch08:3261272..3266583	GO:0003700
